"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Talentum expects that the [[net]] sales of its core business will [[increase]] in 2008 , [[compared]] to 2007 .","Talentum expects that the [[last]] sales of its core business will [[step-up]] in 2008 , [[compare]] to 2007 .",0.014666616916656494,0.9832335114479065,0,2,0,95,"Successful"
"`` In the newly formed company YIT Stavo the local contact network , expertise and market know how of Euro Stavokonsult will be [[combined]] with YIT 's housing concept , '' said Juha Kostiainen , Yit 's Vice President , Corporate Communications and Business Development .","`` In the newly formed company YIT Stavo the local contact network , expertise and market know how of Euro Stavokonsult will be [[conflate]] with YIT 's housing concept , '' said Juha Kostiainen , Yit 's Vice President , Corporate Communications and Business Development .",0.2652512192726135,0.9627584218978882,0,2,0,183,"Successful"
"A & euro ; 4.8 million investment in 13.6 % of Lewa netted Deutsche Beteiligungs & euro ; 21 million .","A & euro ; 4.8 million investment in 13.6 % of Lewa netted Deutsche Beteiligungs & euro ; 21 million .",0.9803322553634644,0.9803322553634644,2,2,0,1,"Skipped"
"In China , Finnish Kone that provides elevators , escalators , and solutions for modernisation and maintenance will build 342 escalators that will be installed in a high-speed railway section between Beijing and Shanghai in a 1.5 years ' time .","In China , Finnish Kone that provides elevators , escalators , and solutions for modernisation and maintenance will build 342 escalators that will be installed in a high-speed railway section between Beijing and Shanghai in a 1.5 years ' time .",0.5154197812080383,0.5154197812080383,2,2,0,1,"Skipped"
"According to PKC , the acquisition would [[bring]] a significant addition to PKC 's customer [[base]] .","According to PKC , the acquisition would [[take]] a significant addition to PKC 's customer [[substructure]] .",0.04734104871749878,0.8779935240745544,0,2,0,139,"Successful"
"Airbus has 100 firm [[orders]] for the A350 and 89 nonbinding commitments .","Airbus has 100 firm [[dictate]] for the A350 and 89 nonbinding commitments .",0.03137803077697754,0.9378302097320557,0,2,0,108,"Successful"
"Aspo 's [[net]] [[sales]] in 2006 [[totaled]] EUR 225.9 [[million]] .","Aspo 's [[meshwork]] [[sale]] in 2006 [[tot]] EUR 225.9 [[jillion]] .",0.019257068634033203,0.07498311996459961,2,2,2,86,"Failed"
"At the end of the review period , Nordic Aluminium 's order book stood at EUR 8.77 mn [[compared]] to EUR 7.04 in 2005 .","At the end of the review period , Nordic Aluminium 's order book stood at EUR 8.77 mn [[equate]] to EUR 7.04 in 2005 .",0.4375677704811096,0.962147057056427,0,2,0,152,"Successful"
"Both companies ' existing investment plans will be coordinated .","Both companies ' existing investment plans will be coordinated .",0.5830696821212769,0.5830696821212769,0,0,2,1,"Skipped"
"Both the net sales and operating profit were record [[high]] in the company 's history .","Both the net sales and operating profit were record [[mellow]] in the company 's history .",0.022702813148498535,0.8853810429573059,0,1,0,90,"Successful"
"[[E]] 's [[building]] system [[service]] had [[revenue]] of EUR 355 mln in 2007 .","[[eastward]] 's [[construct]] system [[overhaul]] had [[taxation]] of EUR 355 mln in 2007 .",0.028312206268310547,0.16292035579681396,2,2,2,64,"Failed"
"Elcoteq 's stock of orders has [[stabilised]] in the past weeks , Mr Krippl said .","Elcoteq 's stock of orders has [[stabilize]] in the past weeks , Mr Krippl said .",0.019154012203216553,0.6713317632675171,0,1,0,112,"Successful"
"Export accounts for about [[one]] tenth of the company 's annual [[turnover]] of one billion kroons .","Export accounts for about [[peerless]] tenth of the company 's annual [[overturn]] of one billion kroons .",0.024262428283691406,0.9159590005874634,2,1,2,95,"Successful"
"Favourable currency rates also contributed to [[higher]] net sales , '' CEO Kari Kauniskangas said .","Favourable currency rates also contributed to [[gamey]] net sales , '' CEO Kari Kauniskangas said .",0.01490163803100586,0.9642418622970581,0,1,0,95,"Successful"
"Fiskars , a 360-year-old global business best known for its orange-handled scissors , expects to derive synergies of EUR5 million a year by consolidating certain parts of the housewares division where the two compete .","Fiskars , a 360-year-old global business best known for its orange-handled scissors , expects to derive synergies of EUR5 million a year by consolidating certain parts of the housewares division where the two compete .",0.6777635216712952,0.6777635216712952,2,2,0,1,"Skipped"
"For 2009 , Incap expects [[revenue]] of some EUR 70 [[million]] .","For 2009 , Incap expects [[gross]] of some EUR 70 [[zillion]] .",0.09716182947158813,0.6261608600616455,2,0,2,42,"Successful"
"Full-year [[net]] sales are expected to [[increase]] by approximately 10 % , the company [[said]] .","Full-year [[final]] sales are expected to [[step-up]] by approximately 10 % , the company [[enunciate]] .",0.018051326274871826,0.8881333470344543,0,2,0,110,"Successful"
"[[In]] 2006 the company 's [[net]] sales [[amounted]] to [[approximately]] EUR259m and it has some [[8]],000 [[employees]] .","[[indium]] 2006 the company 's [[meshwork]] sales [[number]] to [[some]] EUR259m and it has some [[VIII]],000 [[employee]] .",0.020230412483215332,0.4145185947418213,2,2,2,110,"Failed"
"[[In]] 2009 , KONE had [[annual]] [[net]] sales of EUR 4.7 [[billion]] and [[approximately]] 34,000 employees .","[[inwards]] 2009 , KONE had [[yearly]] [[last]] sales of EUR 4.7 [[trillion]] and [[around]] 34,000 employees .",0.020720601081848145,0.03187328577041626,2,2,2,133,"Failed"
"In addition to the Indian market , the new [[plant]] will [[serve]] Salcomp 's customers globally , the company [[said]] .","In addition to the Indian market , the new [[institute]] will [[process]] Salcomp 's customers globally , the company [[enunciate]] .",0.14661169052124023,0.8666165471076965,0,2,0,126,"Successful"
"in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to [[swing]] to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .","in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to [[drop]] to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .",0.018024742603302002,0.9980525374412537,0,1,0,198,"Successful"
"In the beginning of this year , Wartsila had [[secured]] an order to [[deliver]] four gas-fuelled main engines and propulsion machinery for the same vessel .","In the beginning of this year , Wartsila had [[fix]] an order to [[cede]] four gas-fuelled main engines and propulsion machinery for the same vessel .",0.04685109853744507,0.9042189121246338,0,2,0,143,"Successful"
"In the second [[quarter]] of 2009 , [[net]] sales through operator [[business]] partners [[represented]] 47 % of the Group 's [[total]] [[net]] sales .","In the second [[poop]] of 2009 , [[meshing]] sales through operator [[occupation]] partners [[symbolize]] 47 % of the Group 's [[summate]] [[profit]] sales .",0.026235759258270264,0.6856507062911987,2,0,2,215,"Successful"
"India 's trade with Russia currently stands at four billion dollars , [[growing]] 9.6 per cent in fiscal 2007 .","India 's trade with Russia currently stands at four billion dollars , [[maturate]] 9.6 per cent in fiscal 2007 .",0.15799885988235474,0.9380229711532593,0,2,0,127,"Successful"
"[[Instead]] , Elcoteq has signed a non-binding [[Letter]] of Intent with another Asian strategic investor .","[[alternatively]] , Elcoteq has signed a non-binding [[missive]] of Intent with another Asian strategic investor .",0.0224798321723938,0.9612888097763062,0,2,0,45,"Successful"
"International [[operations]] [[accounted]] for over 80 % of net sales .","International [[performance]] [[report]] for over 80 % of net sales .",0.03650319576263428,0.5937253832817078,2,0,2,51,"Successful"
"Latin America currently [[accounts]] for approximately [[40]] % of sales at Finnish BSS-OSS and VAS supplier for telecoms operators Tecnotree , company president and CEO Eero Mertano told BNamericas .","Latin America currently [[report]] for approximately [[twoscore]] % of sales at Finnish BSS-OSS and VAS supplier for telecoms operators Tecnotree , company president and CEO Eero Mertano told BNamericas .",0.05361616611480713,0.5202199220657349,2,0,2,105,"Successful"
"Lithuanian beer [[makers]] [[sold]] 256.88 [[million]] [[liters]] of beer in 2005 , a [[rise]] of [[4]].5 per [[cent]] from the year-earlier [[figure]] of 245.92 [[million]] liters .","Lithuanian beer [[Almighty]] [[betray]] 256.88 [[trillion]] [[liter]] of beer in 2005 , a [[surface]] of [[four]].5 per [[penny]] from the year-earlier [[picture]] of 245.92 [[trillion]] liters .",0.016252338886260986,0.22442084550857544,0,0,0,270,"Failed"
"Loss after taxes amounted to EUR 1.2 mn [[compared]] to a loss of 2.6 mn .","Loss after taxes amounted to EUR 1.2 mn [[equate]] to a loss of 2.6 mn .",0.15912389755249023,0.9942443370819092,0,1,0,78,"Successful"
"[[Net]] sales in 2010 were about EUR 2.0 [[billion]] , of which international [[operations]] accounted for [[roughly]] a [[quarter]] .","[[profit]] sales in 2010 were about EUR 2.0 [[1000000000]] , of which international [[performance]] accounted for [[some]] a [[poop]] .",0.02162027359008789,0.6124812364578247,2,1,2,119,"Successful"
"[[Net]] sales revenue per passenger is expected to [[increase]] .","[[last]] sales revenue per passenger is expected to [[increment]] .",0.017009854316711426,0.7013673186302185,0,2,0,67,"Successful"
"Nokia OYJ 's production site at Bochum , Germany , posted [[profit]] before interest of 134 mln eur for 2007 , Capital reported in an excerpt of an article to be released tomorrow , citing internal documents .","Nokia OYJ 's production site at Bochum , Germany , posted [[lucre]] before interest of 134 mln eur for 2007 , Capital reported in an excerpt of an article to be released tomorrow , citing internal documents .",0.05208629369735718,0.727602481842041,2,1,2,113,"Successful"
"Operating income was EUR -24.9 mn , [[including]] EUR [[15]].3 mn of restructuring expenses .","Operating income was EUR -24.9 mn , [[admit]] EUR [[XV]].3 mn of restructuring expenses .",0.23527240753173828,0.6273143291473389,2,1,2,77,"Successful"
"Operating profit for the quarter April-June 2006 [[amounted]] to EUR42 .9 m on net sales of EUR156 .3 m.","Operating profit for the quarter April-June 2006 [[come]] to EUR42 .9 m on net sales of EUR156 .3 m.",0.025764286518096924,0.5562714338302612,2,0,2,91,"Successful"
"Poyry 's [[net]] sales in 2007 [[amounted]] to about EUR 720 million and it [[employs]] 7400 experts .","Poyry 's [[meshing]] sales in 2007 [[come]] to about EUR 720 million and it [[utilise]] 7400 experts .",0.02162027359008789,0.09487873315811157,2,2,2,86,"Failed"
"Return on investment was 16.6 % compared to 15.8 % in 2004 .","Return on investment was 16.6 % compared to 15.8 % in 2004 .",0.9040090441703796,0.9040090441703796,1,1,0,1,"Skipped"
"Roshan 's [[net]] sales in 2006 were $ 191 million and EBITDA was $ [[66]].5 [[million]] .","Roshan 's [[last]] sales in 2006 were $ 191 million and EBITDA was $ [[sixty-six]].5 [[meg]] .",0.021095097064971924,0.04095315933227539,2,2,2,99,"Failed"
